COUNTRY,DE_CONSUMPTION,FR_CONSUMPTION,DE_FR_EXCHANGE,FR_DE_EXCHANGE,DE_NET_EXPORT,FR_NET_EXPORT,DE_NET_IMPORT,FR_NET_IMPORT,DE_GAS,FR_GAS,DE_COAL,FR_COAL,DE_HYDRO,FR_HYDRO,DE_NUCLEAR,FR_NUCLEAR,DE_SOLAR,FR_SOLAR,DE_WINDPOW,FR_WINDPOW,DE_LIGNITE,DE_RESIDUAL_LOAD,FR_RESIDUAL_LOAD,DE_RAIN,FR_RAIN,DE_WIND,FR_WIND,DE_TEMP,FR_TEMP,GAS_RET,COAL_RET,CARBON_RET
FR,0.259526122,-0.506545386,-0.393089429,0.393089429,-0.958346797,-0.860647634,0.958346797,0.860647634,0.6915909,1.125540201,-0.127845492,-0.739394861,0.257254213,-1.191741215,-1.85642094,-1.797949462,-0.985864318,-0.00516189,0.334462638,1.421171661,0.193630803,0.208118083,-0.806367278,-0.06478125,-0.562217982,0.617110512,2.298040286,0.003269397,-0.318176542,-0.801592008,0.035338402,-1.056971742
DE,0.284446819,0.356063303,0.389806464,-0.389806464,1.506290801,-0.035823852,-1.506290801,0.035823852,0.20269261,0.529174706,-0.665839999,-0.774924616,-0.738708989,-0.634913308,0.126256058,0.179646636,1.431625255,0.746898076,0.465543867,0.673174185,0.500183911,-0.656050926,0.158859392,-0.300883042,-0.148591727,-0.444410994,-0.622196688,-0.795390127,-1.35288517,-1.951198546,0.273856536,-1.847703317
FR,1.17245754,0.500720346,0.1353115,-0.1353115,1.248705747,1.194174404,-1.248705747,-1.194174404,0.466329071,0.563352185,-0.358156381,-0.103065344,0.56408703,-0.391912958,0.625398609,0.794765831,-1.288166361,-1.217565117,1.498405795,2.536224403,0.072970006,-0.106068885,0.024116055,2.834276881,0.877175799,-0.017769541,0.029689621,2.255103997,2.625743613,-0.140392969,0.154982377,0.752171824
DE,0.275169783,-0.938389374,-0.471472486,0.471472486,0.067338349,0.316454945,-0.067338349,-0.316454945,0.367994075,0.388362425,-0.948242458,-0.78377552,-1.193212603,-1.638481891,-2.555263324,-1.733468936,-0.770256623,0.592931072,2.049619591,2.672286282,-1.330152511,-1.353955536,-1.546598157,1.450526423,-0.186030976,1.562007846,2.082767019,1.463100825,1.63480168,-1.005017829,1.8292428,-1.775141315
DE,0.115838268,-0.718374562,-0.647519182,0.647519182,-0.941686646,1.033085983,0.941686646,-1.033085983,0.688154245,-0.527494575,-0.557192394,-0.783743985,1.783014268,0.981594193,-0.440076149,-0.448139863,2.155632607,2.112294712,-0.859861524,-0.738645175,-0.557271191,0.160560464,-0.692544106,-0.779301599,-0.687401966,0.404555729,0.660271219,0.481848767,0.962888895,-0.293818633,-0.932839718,-0.974086318
FR,0.651926319,-0.329341079,0.103032288,-0.103032288,0.052131425,0.341086756,-0.052131425,-0.341086756,-0.183238847,-0.080465752,0.388233257,0.199210887,-0.118525945,-1.349918185,-0.64913732,0.050044888,-0.036116973,1.230899681,0.356449297,-0.202841955,0.339030564,0.039089804,-0.363207271,-0.619033648,-1.08815289,0.32986877,0.545884587,-0.894587857,-0.730405453,3.155879487,0.601560257,-0.523791399
DE,0.434659455,-0.2037702,0.30609788,-0.30609788,0.139760869,-1.137709071,-0.139760869,1.137709071,-0.024452538,0.810808148,0.858796475,-0.42124587,0.22020788,-1.230698073,-1.887005835,-1.633407937,-0.418472027,-0.766707448,0.421716054,2.19576997,0.66510298,0.0690225,-0.624716874,-0.693528877,-0.142531455,0.464087572,1.598152986,0.499283033,0.708960648,1.627807769,0.626155946,1.094211041
FR,0.91662965,2.166473024,1.738142867,-1.738142867,0.12829824,-2.825331436,-0.12829824,2.825331436,2.024119427,2.30973348,1.241922241,-0.243155597,-0.598927689,0.813842223,0.076953709,0.152325208,-0.789702513,-0.376379535,-0.60763009,0.221378362,0.543480252,1.218902421,2.005598184,-1.37214943,-1.127632185,-0.252231597,0.250564465,-2.560881639,-3.238232669,-0.106640511,-1.503745587,-0.594344339
FR,-0.410484317,-0.880210677,-0.497013278,0.497013278,-0.930448291,-0.086026847,0.930448291,0.086026847,1.228892092,0.216489395,-1.208952118,-0.779770539,2.291886805,0.859304523,-1.218659587,-1.721398736,1.441197558,1.865071271,-0.683044354,-0.712686937,-0.97600749,-0.115890827,-0.855858069,-1.14698683,-0.313189835,-0.604403256,-0.947140071,0.226591401,-0.236736005,0.90968562,0.367116874,-0.397841682
FR,0.083152336,-1.141254645,-0.640585129,0.640585129,0.78852034,1.215411916,-0.78852034,-1.215411916,-0.828243339,-1.277991711,-1.406773649,-0.7927841,0.351070619,-0.584499294,0.007983676,-0.600095987,0.206553846,1.070145333,1.606976309,0.597658527,-1.077489597,-1.535203402,-1.339977399,1.052936852,-0.299784032,2.478230755,2.810742394,-0.174789689,-0.202943507,0.932547725,2.17235804,2.149295919
FR,-0.263275128,-0.623772498,-2.096214592,2.096214592,-2.324187495,1.372041076,2.324187495,-1.372041076,1.424998697,0.024961428,-1.037353429,-0.777079528,1.157514389,1.131446725,-1.253019298,-0.836785264,0.419060285,-0.091839611,-0.527243808,1.004399405,-1.374700939,0.175859329,-0.846423004,0.087910716,0.232812099,-0.890496193,-0.100300198,-1.43176108,-0.688633511,0.121150786,0.20616481,-1.256693625
DE,0.539271494,-0.331447264,-1.192961796,1.192961796,-1.010491595,0.986759586,1.010491595,-0.986759586,-0.22232576,-0.765484911,0.179074813,0.196971881,0.057444133,0.328132057,-0.582589853,-0.368310354,-0.252297762,1.072718404,0.123921392,1.416194787,-0.167518966,0.312981601,-0.72620688,-0.476134163,-0.597765717,1.070565773,1.880165116,-0.306216503,-0.748743797,-5.349463408,-3.731017811,-1.378017074
FR,-0.215575065,1.059507901,-0.425564273,0.425564273,0.107051395,0.023272515,-0.107051395,-0.023272515,0.259646907,1.574700121,-1.145439697,-0.781357815,-0.165348393,0.845068343,0.136515416,0.954986284,-0.999837981,-0.933498081,0.53119154,0.248324212,-0.772008806,-0.277883869,1.054823427,-0.701741346,-0.16659294,-1.220850672,-1.080079232,-1.004819411,-0.329193618,-0.30644619,-0.427043348,0.036003997
FR,-0.224662932,-0.725651424,0.20045682,-0.20045682,-0.683683128,-1.445244218,0.683683128,1.445244218,-0.100328554,0.006966972,-0.141527431,-0.762878137,1.153569641,-0.44067219,-1.87775936,-2.040743193,2.210698729,2.588020764,-0.374669218,-0.445621994,-0.069168652,-0.23803897,-0.790928937,-0.076101465,-0.067893185,1.115390088,0.84240052,-0.155085322,-0.608231458,0.612344017,-0.331803332,1.349561562
DE,0.525556737,-0.601070289,-1.257520222,1.257520222,-1.013990646,1.194259261,1.013990646,-1.194259261,0.388722655,-0.135767737,-0.686150439,-0.776785198,1.89089456,-0.418882119,-0.381010443,-0.184732866,1.558763648,0.267694901,-0.213752332,-0.16906045,-0.656895668,0.060757835,-0.570635619,-0.689530922,-0.365311055,-0.510871112,-0.370728574,1.613262383,-0.807240078,-1.04155974,-0.42734408,-0.90994396
FR,1.208553167,0.990486784,1.616199175,-1.616199175,2.210557368,0.582267135,-2.210557368,-0.582267135,-0.166707493,-0.261493622,-0.783862461,-0.778950621,0.536988324,-0.248275334,0.711055109,0.935036173,-0.474635215,0.232589868,3.133151623,3.170185041,-1.989727862,-1.773362919,0.273684051,0.536558305,-0.094971544,0.708844094,0.355649483,0.175618794,-0.275100119,-1.023908246,-0.068667611,-1.34068615
DE,1.257533998,-0.240232623,0.078274023,-0.078274023,1.001669813,0.42248822,-1.001669813,-0.42248822,-0.54648597,-0.552108753,-1.239524012,-0.078551914,-0.470637612,-0.960804353,-0.384440671,-0.292067426,-0.479439378,0.210614451,3.010876415,2.127547115,-1.42959091,-1.853535153,-0.735724774,2.28825432,1.063664243,4.298283882,3.046127008,0.663335732,0.24995599,-3.907234885,0.13559848,-0.970248218
DE,1.453389095,1.154025184,1.126163775,-1.126163775,0.633573818,-0.701101922,-0.633573818,0.701101922,0.707381803,1.932506987,0.616414212,0.427515847,-0.417983798,-0.153914851,-1.833406564,0.36859673,-0.622896207,0.89505133,1.48953826,-0.329894571,-0.401022113,-0.488099564,1.131356257,0.033871205,-0.502712583,1.127254799,-0.487588458,2.85875768,0.763417307,-0.013867218,-1.855446447,-0.463677809
FR,-0.135136351,-0.802099913,-1.031457049,1.031457049,-1.147203483,0.616956023,1.147203483,-0.616956023,1.504037724,0.225457764,-0.492769767,-0.77768921,1.646491673,-0.765982167,-0.058897938,-0.602019399,1.002427155,0.942006398,-1.105193884,-0.907035174,0.182797256,0.576752658,-0.653708236,0.080208646,-0.117553011,-0.771868038,-1.001659729,-0.819644824,-1.008675199,0.629846547,2.23710846,3.143191479
DE,1.562169056,0.875680212,0.35780983,-0.35780983,0.698484044,0.749752652,-0.698484044,-0.749752652,0.271550447,0.431233007,-0.750415681,-0.769269288,-0.092627815,1.551698253,-0.208997823,0.188263678,-1.12146485,-0.49234854,3.06468257,3.471165183,-2.243217091,-1.292572291,0.144968462,2.511434352,0.59638143,0.024404464,0.101603255,0.03838506,0.219334781,0.719380177,1.756396172,1.531467838
DE,1.021339374,2.237380277,2.495411022,-2.495411022,1.134751367,-1.616863451,-1.134751367,1.616863451,1.932549087,1.919507291,0.347984854,0.296297521,0.200141117,2.586606643,0.046321826,1.087866815,-1.442295833,-1.194894275,0.370721816,-0.262676578,0.477996428,0.884386824,2.392851857,0.220278042,0.927873839,-0.132716942,-0.444149615,-0.270330965,-1.517674778,-4.269256349,-0.770406872,-2.868455018
DE,0.262292332,-0.388643837,-0.607892916,0.607892916,-0.32109007,-0.806178622,0.32109007,0.806178622,-0.037181036,0.765056144,-0.390540817,-0.777352833,0.856169918,-0.792938696,-1.871285261,-1.47510429,1.77231148,0.602194128,-0.342041755,0.264061313,-0.181490614,-0.305066173,-0.509469595,-0.049601144,0.410918088,1.247323664,1.142124697,-0.810094464,-0.319594455,0.133926985,2.31000583,0.04188341
FR,0.277734419,-0.667246962,-0.939814517,0.939814517,-0.020985878,1.296196234,0.041160538,-1.296196234,-1.117260337,-1.021079003,0.331842474,-0.407296761,-0.602014883,1.462276853,-0.621987875,-0.272427755,1.214317927,0.330283114,-0.816948146,-0.719733915,0.913741554,0.533079411,-0.520566902,-0.814438136,-0.501623598,-0.655524219,-0.861301274,0.54638526,0.702679179,0.517186956,2.094161034,0.381205054
DE,-0.381014259,-0.60861483,-0.081274408,0.081274408,-1.075296066,-0.949400841,1.075296066,0.949400841,1.756257571,-0.078925146,-1.427731987,-0.225012295,0.648298831,0.125086487,-0.629234688,-1.382044721,1.87952586,1.666138113,-0.727429345,-0.526110214,-1.128844079,-0.190160766,-0.598353474,-1.075837789,-0.079313505,-0.860175349,-1.012243022,-0.476218822,1.200051914,0.290282592,-0.709466289,0.346272378
DE,0.28335212,-0.368029713,-0.035561827,0.035561827,-0.14127731,0.090289556,0.14127731,-0.090289556,1.277705462,0.249454812,-0.606144147,-0.76903803,0.971425174,0.305040897,-0.551618601,-0.663310972,-0.496432427,-0.072312089,0.008681299,-0.148467231,0.253961202,0.40374352,-0.355408095,0.711107817,0.395397442,-0.586823157,-0.745275433,0.305991583,-0.084766487,-0.164588188,-0.755325926,-0.203136326
FR,0.433042215,-0.154332501,-0.53742207,0.53742207,-0.024970586,0.022995116,0.042878845,-0.031115596,-0.239967789,-1.194488199,0.56838578,-0.460812142,-0.377335739,0.976768798,-0.654379251,0.296376322,0.705780728,0.173117157,-0.501843101,0.011042886,0.386020088,0.521751031,-0.160549165,-0.655560202,-0.426704178,-0.657941083,-0.355182746,0.492201291,-0.526213643,0.227237151,-0.30730042,0.043787319
FR,-0.469348456,-1.043896729,-2.160425227,2.160425227,-1.820927655,1.217433067,1.820927655,-1.217433067,0.80986171,-1.28842521,-1.184150981,-0.77476694,0.679342286,0.52050365,-0.597929289,-0.46540169,1.836373538,0.709957122,-0.811601127,-0.88419503,-2.323445261,-0.175316323,-0.877039901,-0.167405436,-0.339799863,-1.004088914,-1.164659929,0.36555776,0.99773263,0.128412475,0.448518292,-0.951434856
DE,-0.076534258,-0.66134755,0.540834053,-0.540834053,-0.325904684,-1.474952897,0.325904684,1.474952897,-0.54088028,0.076480715,0.154137276,-0.761826961,1.268481875,-0.342471602,-1.878913211,-2.098892048,1.900478168,3.106612788,-0.024447743,-0.206154121,-0.171641075,-0.325961272,-0.814750027,-0.875040466,-0.222663907,1.342040055,1.644565541,-0.90631446,-0.393163265,0.439571404,0.012514227,0.48986574
FR,-0.040496002,-0.645074395,0.908577971,-0.908577971,-0.446064911,-1.63397149,0.446064911,1.63397149,-0.036971779,0.09888388,0.3133131,-0.76087039,1.379277851,-0.600238673,-1.885517836,-2.018120648,2.248241283,3.36405897,-0.327607169,-0.256444703,-0.176195265,-0.151934354,-0.805117301,0.149417149,-0.412649682,0.93725763,1.348680373,-0.879472983,-0.596098078,-0.099177692,-0.468255292,0.178290621
FR,1.002462783,0.516788694,0.651648481,-0.651648481,0.728816753,-0.820639802,-0.728816753,0.820639802,0.321619362,0.295393287,-1.061328299,-0.783922685,0.086429458,-0.138440742,-0.572800389,-0.523101397,0.221847262,1.539417845,1.799558905,0.83958896,-1.96300196,-1.238062435,0.23624311,0.82576925,-0.214125602,0.086077169,-0.328257068,-0.121475334,-0.685183418,0.099208857,1.750871677,0.646905128
FR,0.979092652,0.338228847,1.138618986,-1.138618986,0.480706852,-1.631363588,-0.480706852,1.631363588,0.442421385,0.367264558,0.785531476,-0.234861816,-1.121349579,-0.696835007,-1.919767905,-1.418158888,-0.63631315,-0.304667352,0.811158862,2.862619381,0.436882566,0.160769,-0.265981116,0.086420143,0.643168897,1.007157892,1.445711817,-0.107380121,-0.046727285,0.961630312,0.891688683,1.012246217
FR,-0.387641378,-0.817807227,1.149965619,-1.149965619,-0.426325084,-2.464230316,0.426325084,2.464230316,1.194111057,0.456122452,0.486375462,-0.767471777,-0.862882807,-0.947755574,-1.878777464,-2.412792563,1.854424354,2.186204437,-0.760121872,-0.807872894,-0.108781272,-0.007111813,-0.775733438,-0.695230625,-0.341580735,0.741896005,-0.016558392,0.579197736,0.392428347,-1.590025807,-1.227736309,-0.476133544
DE,0.25237026,-0.784495984,-0.388155165,0.388155165,-0.64680269,0.393970707,0.64680269,-0.393970707,0.315100182,-0.11279184,-0.15687502,-0.794949523,2.183835002,-0.036791638,0.05422127,-0.876565274,1.673411872,0.397238593,-0.867082366,-0.305963309,-0.47268437,0.349772123,-0.742577056,-1.216370212,0.633556732,0.34623455,1.055169507,0.488120916,-0.26597975,0.206337019,-2.046178592,-1.599049723
FR,0.338350697,-0.512616264,-1.332142805,1.332142805,-0.021790903,1.049176118,0.046413681,-1.049176118,0.854968805,-0.201005966,1.661571649,-0.780033333,1.08445079,-0.369377603,0.071607357,0.478089843,-0.359833074,0.011778653,-1.094699767,-0.685978286,0.634377968,1.315938057,-0.353623489,0.622640848,-0.633195232,-1.084618138,-0.726669709,-0.460941223,-0.216763431,-0.287805598,-5.706442395,-1.553389915
FR,1.009837275,0.237311088,-0.093751357,0.093751357,-0.425785366,-1.194162437,0.425785366,1.194162437,0.796231794,0.675199297,0.865687283,-0.222342308,-0.355896889,-0.714342856,-1.928199897,-1.33103204,-1.029399794,-0.21145264,0.292369058,2.21391788,0.503896017,0.760865041,-0.230426434,0.213069222,-0.442086371,0.601169671,1.439690706,0.047149458,0.364088989,-0.784589576,1.046452137,-0.545607227
DE,0.845934692,0.758000617,-0.278949263,0.278949263,-0.759041277,-0.403278251,0.759041277,0.403278251,1.851908435,1.537592383,1.302365669,-0.769752829,0.744001856,1.301232435,0.767687807,0.068681901,-1.336568222,-0.768765905,-1.088191072,0.210523255,0.935572649,1.959295461,0.75935644,-0.454024801,-0.61600337,-0.713837133,-0.757007097,-0.035624816,0.448036925,0.88691213,-0.248118128,0.211520072
DE,0.422357264,-0.704613396,-1.019784364,1.019784364,-0.977214141,1.112332684,0.977214141,-1.112332684,1.147305756,-0.456156079,-0.306209081,-0.793961417,1.78129916,0.538794678,-0.563188441,-0.539194117,0.744643034,1.013134425,-0.578488835,0.149269749,0.138302444,0.526433234,-0.795045953,1.848129192,1.021353739,1.070862201,0.805043419,-0.322520444,-0.555210738,1.946354736,0.867073764,1.322432809
FR,-0.50497271,-0.911499564,-0.572896598,0.572896598,-1.134686945,0.269540177,1.134686945,-0.269540177,1.535792571,0.215929982,-1.172011408,-0.778530151,1.00504129,1.293463801,-0.611185528,-1.676384827,0.281668426,1.214098223,-0.785892848,-0.424778637,-0.269676001,0.277035598,-0.921321829,1.14007389,-0.230570983,-0.506865476,-0.621892138,0.073140155,-0.447733359,0.422695148,0.177636044,0.861586447
FR,0.379547686,0.082440337,-1.340576701,1.340576701,-0.511380838,0.529104929,0.511380838,-0.529104929,1.27190661,0.973277709,-0.082791622,-0.780275103,0.884812221,0.322081365,0.727496186,-0.519436875,-0.89961207,-0.664535668,-0.140396434,2.021747564,-0.240143153,0.677562693,-0.31177751,1.093274497,-0.372990784,-0.765315824,0.034175924,0.43845149,0.19928263,-0.438276969,0.555309461,0.31234245
FR,0.422712344,-0.757674761,0.715598275,-0.715598275,0.48551235,-1.21755556,-0.48551235,1.21755556,-0.553854254,-0.006991718,-0.68710786,-0.777184645,0.137882697,-1.279886791,-1.884927858,-2.235574487,0.649660113,1.668641642,1.659094367,1.572422927,-0.912270911,-1.362576061,-1.200789492,-1.01356601,-0.801275742,1.402648934,1.508624791,0.462862163,0.029137445,-0.798114949,0.079296859,1.014521735
FR,0.058374291,-0.702683441,-0.596524547,0.596524547,-1.324849165,1.008779716,1.324849165,-1.008779716,0.005684587,-0.243032989,-0.502826622,-0.793435829,1.411007348,-0.108730453,0.063624376,-0.550904999,1.37732544,2.629996592,-0.656670063,0.113103312,-1.184323824,0.12828096,-0.894887835,-0.562133345,-0.839339964,1.017298241,1.550135068,-1.099531482,0.295245237,0.57841168,-0.401190089,0.686557473
FR,-0.543243781,-0.941304311,-1.434762444,1.434762444,-1.878953739,0.530812878,1.878953739,-0.530812878,1.541209125,0.228832002,-1.36461565,-0.782377456,1.215485039,1.394039192,0.078796739,-1.475393595,0.858806585,1.143540444,-1.109440742,-0.169957495,-1.075944201,0.346058937,-0.989737341,-1.014743984,-0.473125089,-0.924409838,-0.366854783,-1.190752274,-1.272600504,-0.399586157,-0.557557813,-1.541371689
FR,-0.184320305,-0.685012831,-1.877041999,1.877041999,-2.413350395,-0.475433336,2.413350395,0.475433336,1.478991193,0.232561423,-0.432184694,-0.317673478,2.187436729,0.370689014,-0.954907947,-1.306285289,-0.106358619,0.476266643,-1.128721951,-0.511675554,-0.492235217,0.915433787,-0.603805179,1.28130393,-0.154727023,-0.676482456,-0.415138094,-0.952526067,-1.082665211,-0.671314415,-2.137944039,-0.578799613
DE,0.393836152,-0.501991036,0.080382497,-0.080382497,-0.301044828,0.130844796,0.301044828,-0.130844796,1.267355257,-0.275945129,-0.11609151,-0.793257129,2.129809101,0.577562057,-0.639467941,-0.613821432,2.378972155,1.772927513,-0.805947719,-0.707878259,-0.283300724,0.234845965,-0.460159523,-0.9566593,-0.965102896,0.515353676,-0.034891123,0.929240248,2.108620814,0.02824085,-0.05305435,-0.123831898
DE,0.340882772,-0.552118413,-1.410069389,1.410069389,-1.031905278,0.056251062,1.031905278,-0.056251062,1.316176674,0.384890512,0.392495747,-0.329068228,0.60713624,-0.461666451,0.000862168,-0.367459614,0.712490837,0.529814337,-0.939765155,-0.895998934,-0.003290595,0.842029117,-0.382278827,-0.28421636,-0.214023264,-0.802871289,-0.986409563,1.844493954,0.589610169,0.982951587,1.071065845,0.197171324
DE,-0.147468002,-0.675915563,-2.01041927,2.01041927,-1.756832475,0.519997021,1.756832475,-0.519997021,0.986016404,0.619417814,-0.27870618,-0.765285331,0.849995529,-0.743055222,0.080906042,-0.187928425,-0.596818804,0.53393125,-0.803496607,-0.919770625,-0.180415144,0.810560932,-0.498470177,2.106668575,-0.809683507,-0.56998404,-0.885300874,-1.137018678,-2.078193707,0.789679399,-0.113333509,-0.215756885
FR,0.480991919,-0.288112831,-0.717794397,0.717794397,-1.139514323,0.450893643,1.139514323,-0.450893643,0.993658332,0.735842346,-0.711478813,-0.782303873,0.139426295,-0.618138111,-0.523424946,-0.221987078,1.667969119,0.744895253,-0.529483168,-0.521590488,-0.994296788,0.303200121,-0.29166117,-0.561000593,-0.380998397,0.234149363,0.560630783,0.254008149,0.640786681,-0.328508789,0.199400184,0.358999536
DE,1.819469984,1.055996641,0.791046859,-0.791046859,1.425358603,0.716766237,-1.425358603,-0.716766237,-0.285441085,0.046889535,-0.937466882,-0.438558742,-0.199822063,0.583890652,-0.251105568,0.729624793,-0.835071889,-0.575910758,3.509017497,3.445793474,-2.445831226,-1.596094874,0.315319191,1.294341002,0.67164187,0.647637344,0.29915316,0.87006908,1.569757936,1.621040664,0.292172534,-0.36615945
DE,0.899740884,1.374667755,1.055019086,-1.055019086,1.352083657,-1.559156046,-1.352083657,1.559156046,1.681625027,1.966347043,1.115993843,1.309316032,0.170298238,1.619291687,0.783267412,-0.289578616,-0.594467482,-1.062930505,0.276453395,0.05349295,0.406968099,0.56336693,1.417171693,-0.215008901,3.217488079,-0.442640674,-0.469287199,-0.61858223,-1.49983901,0.371426529,-0.74963289,0.24697248
FR,0.258112006,-0.661005569,0.078382707,-0.078382707,-1.363042431,-1.891290527,1.363042431,1.891290527,0.661586573,0.555427166,1.267630961,-0.762794043,0.655845306,-1.058802831,-1.835756036,-2.111301752,0.167721013,0.693517285,-1.07875453,-0.652459857,0.098623593,0.997433045,-0.553701636,0.099855432,0.006651115,-0.273852098,0.336332876,-1.675183131,-1.458696225,0.894648046,0.308147222,-1.244166081
FR,0.809707267,0.286354413,-0.569527388,0.569527388,-0.858604692,0.293767141,0.858604692,-0.293767141,1.243906328,1.066788501,-1.128465804,-0.367730489,-1.19681433,0.747777253,0.158929371,0.054288018,-0.284256745,0.086189084,0.149168313,0.054584067,-0.646106275,0.545082162,0.278825145,1.005430377,0.427176668,-0.107190002,-0.053596778,0.157479524,-0.107222698,0.412395116,-1.061073615,-0.166493326
FR,0.698875908,-0.591273818,-0.087295514,0.087295514,-0.190433601,0.267013507,0.190433601,-0.267013507,0.847133716,-0.394118937,-0.337832826,-0.793414806,1.627282464,0.860605611,-0.700658613,-0.718664539,2.423702941,0.455598625,-0.260544665,-0.120425951,-0.388116473,-0.0849694,-0.577632852,-0.925476507,1.03873205,0.85303239,1.172167455,2.348889138,1.741674523,-0.169849982,-0.382575141,0.340935065
DE,0.79684067,-0.328432305,0.173763976,-0.173763976,0.938826379,0.806830877,-0.938826379,-0.806830877,-0.488827441,-0.134071739,-1.114073013,-0.78741259,-0.001041049,-0.53796328,-0.846884481,-0.565537987,-0.890023393,-0.502223569,2.690518988,2.56391204,-1.503700571,-1.474172905,-0.848290439,0.935865778,0.127733029,0.051612685,-0.264307275,2.068439867,1.487134704,-1.101576108,-0.053785323,-0.577424174
DE,0.76481683,-0.108775668,0.584286003,-0.584286003,0.153608469,0.612692398,-0.153608469,-0.612692398,-0.493805359,-0.574804944,-0.0544677,0.127026616,-0.605445099,-1.153895966,-0.008264222,0.005254232,-0.182088865,-0.388493832,0.949640743,2.474384367,-0.292547874,-0.337968173,-0.631747051,-0.632018795,0.14824641,0.506879287,1.584285375,0.212695981,0.659324893,-2.959449472,0.093542241,-2.713831659
DE,-0.417798337,-0.871444911,-1.69730004,1.69730004,-1.008175912,0.587258298,1.008175912,-0.587258298,-0.209689818,-1.289788225,-1.316608203,-0.777300275,-0.59481143,-0.841180019,-0.673154137,-1.114999623,0.122813387,0.22224195,0.741978844,2.347715583,-2.258693136,-0.976214889,-1.379169061,1.240643613,0.49743008,-0.569438611,-0.184545556,-0.166852436,0.07173068,1.72179667,-0.782435369,-0.473910816
FR,1.447379101,1.257203447,0.69538301,-0.69538301,1.054531196,0.720152821,-1.054531196,-0.720152821,0.134627537,0.601547672,-0.736780957,-0.773715764,-0.437536029,0.764792457,-0.021473472,0.851871077,-1.019103755,-0.734801368,2.969719746,3.783578336,-1.495159889,-1.297736929,0.458616585,-0.394367211,-0.178545249,-0.299441323,0.493708309,1.063828457,1.294361384,-2.95051191,-0.539848947,-1.292500924
DE,-0.698225958,-1.451742028,-2.096301539,2.096301539,-2.099037497,1.653323865,2.099037497,-1.653323865,0.925118405,-1.121933202,-1.347754549,-0.77953928,0.531671489,-0.006727655,-0.882418928,-0.845947889,1.795945867,1.143818614,-1.040807255,-0.506237219,-1.437551281,-0.112026167,-1.422080532,-0.417077454,-0.279610911,-0.989128496,-0.996192462,-0.190618275,0.509693505,-0.232554613,-0.248076512,-0.095030076
DE,-0.13976479,-0.669883741,-1.210503429,1.210503429,-0.462286542,0.487782191,0.462286542,-0.487782191,1.511945248,0.309312019,-0.424606642,-0.728904122,0.205457952,-1.323530093,0.065905974,-0.656593562,0.709834957,1.063816969,-0.807315231,1.150410721,0.141746471,0.40510471,-0.980140382,-0.446477295,0.111671832,-0.61634981,0.077579654,-1.344280498,-0.131276239,0.167545139,1.007131275,0.747064578
FR,1.130683741,1.382882922,0.021469995,-0.044042714,-0.010749811,-0.005295786,0.033321748,0.029393611,2.094486333,1.308503819,1.854485414,1.046437886,-0.542329126,0.871241692,0.830429131,1.85073203,-1.246615426,-0.983346116,-1.214830253,-0.703832931,1.384592418,2.232390464,1.590332986,0.11950569,-0.170921598,-1.506386726,-0.851369681,-0.133840096,0.128882472,-0.199062245,-0.349015619,-0.35761785
FR,0.404530406,0.244832766,-1.034043733,1.034043733,-0.98936327,0.734486175,0.98936327,-0.734486175,0.988265923,1.411577911,-0.251633463,-0.773221711,-0.566683659,1.750107907,0.144206018,-0.013735495,0.7952554,-0.514184872,-0.432742342,-0.258113725,-0.922498915,0.405432558,0.335367761,-0.445082762,0.145949463,-1.319222435,-0.699673741,0.817444201,-0.257550092,0.417077624,-4.666229948,-2.045603585
DE,0.093114723,-0.682985712,0.344985093,-0.344985093,-0.255472375,-1.476194131,0.255472375,1.476194131,1.198107073,0.300392487,0.273686364,-0.296124366,1.708578582,-0.635229106,0.087641193,-1.689321619,0.632437827,0.58041343,-0.79459595,-0.750181691,-0.032738288,0.581273013,-0.584246057,-0.31054753,0.268438646,-0.640836974,-0.854157729,-0.335482031,0.709371732,0.780278949,1.518444767,-0.303489109
DE,1.905003858,2.186394613,0.669429219,-0.669429219,1.448725118,-1.649384231,-1.448725118,1.649384231,0.30460913,2.19077827,0.483917645,0.832460457,-0.066729684,1.42073045,-1.821612219,0.806388204,-1.068661629,-0.065246575,2.802199528,0.209587396,-0.868447873,-1.091791554,2.032783292,-0.10069546,-0.494249269,3.132551717,0.438999523,0.727628023,-1.194452166,-1.927310908,0.355998586,0.077209615
DE,0.841431848,0.700953601,1.426436531,-1.426436531,0.878225693,-0.393022685,-0.878225693,0.393022685,0.354074418,1.507557224,-0.065337707,-0.768291694,-0.472524231,1.226817762,0.552779064,0.05283357,-1.114525503,-0.618915815,1.544385428,-0.354856572,0.18999439,-0.422896272,0.812824943,0.111480604,0.34274878,-0.311561179,-0.880523335,1.234890204,1.05933469,0.208213844,0.374951015,-0.136017393
FR,0.340882772,-0.552118413,-1.410069389,1.410069389,-1.031905278,0.056251062,1.031905278,-0.056251062,1.316176674,0.384890512,0.392495747,-0.329068228,0.60713624,-0.461666451,0.000862168,-0.367459614,0.712490837,0.529814337,-0.939765155,-0.895998934,-0.003290595,0.842029117,-0.382278827,-0.28421636,-0.214023264,-0.802871289,-0.986409563,1.844493954,0.589610169,0.982951587,1.071065845,0.197171324
